city,state,place,pct_non_white
Kenvir,Kentucky,42112,0.0
Lovelaceville,Kentucky,48072,0.0
Lowes,Kentucky,48234,29.487179487179482
McCarr,Kentucky,48810,0.0
Maceo,Kentucky,49026,0.0
Magnolia,Kentucky,49476,0.0
Manitou,Kentucky,49746,0.0
Marrowbone,Kentucky,50124,0.0
Mayking,Kentucky,50952,0.0
Mays Lick,Kentucky,51006,6.825938566552903
Millstone,Kentucky,52464,0.0
New Hope,Kentucky,55794,0.0
Oneida,Kentucky,58062,10.304449648711945
Onton,Kentucky,58116,0.0
Pathfork,Kentucky,59466,0.0
Petersburg,Kentucky,60312,0.0
Plano,Kentucky,61536,4.080118694362023
Pleasant View,Kentucky,61734,0.0
Pryorsburg,Kentucky,63426,16.54411764705882
Rabbit Hash,Kentucky,63804,3.0042918454935674
Rockholds,Kentucky,66162,0.0
Rosine,Kentucky,66846,0.0
Sedalia,Kentucky,69258,28.406466512702078
Artemus,Kentucky,02188,5.528455284552846
Auxier,Kentucky,02764,3.157894736842104
Belleview,Kentucky,05428,0.0
Bandana,Kentucky,03412,0.0
Beechmont,Kentucky,05014,6.082289803220031
Beech Grove,Kentucky,04978,5.940594059405946
Betsy Layne,Kentucky,06220,0.0
Boston,Kentucky,08722,0.0
Buffalo,Kentucky,10774,23.05389221556886
Burna,Kentucky,11188,0.0
Cannonsburg,Kentucky,12610,0.0
Brooks,Kentucky,09964,3.3454252317613897
Fox Chase,Kentucky,28785,4.1958041958041985
Hebron Estates,Kentucky,35545,6.739679865206405
California,Kentucky,11872,1.098901098901095
Southgate,Kentucky,71976,8.36734693877551
Bardwell,Kentucky,03664,1.2084592145015116
Wilder,Kentucky,83172,7.966321243523311
Woodlawn,Kentucky,84522,7.7669902912621325
Ewing,Kentucky,25786,4.59363957597173
Pineville,Kentucky,61248,5.1338066630256645
Carrollton,Kentucky,13024,14.248228811335606
Prestonville,Kentucky,62958,11.504424778761058
Martin,Kentucky,50286,0.8968609865470878
Fort Campbell North,Kentucky,28486,32.55915544230069
LaFayette,Kentucky,43444,3.703703703703709
Scottsville,Kentucky,69114,4.072907290729077
Kevil,Kentucky,42292,6.277372262773717
Burgin,Kentucky,11044,9.593023255813948
Bardstown,Kentucky,03628,17.191079883916295
Burlington,Kentucky,11170,11.57979426469743
Udell,Iowa,79410,0.0
Nora Springs,Iowa,56910,2.73615635179153
Crawfordsville,Iowa,17130,2.832861189801694
East Peru,Iowa,23790,0.0
Ainsworth,Iowa,00730,16.811091854419413
Muscatine,Iowa,55110,11.903760410532517
Stockport,Iowa,75405,1.526717557251911
Coulter,Iowa,16815,2.183406113537123
Popejoy,Iowa,64110,0.0
Iowa City,Iowa,38595,21.48098732488326
Swisher,Iowa,76890,3.269447576099216
Harvey,Iowa,34860,0.0
Seymour,Iowa,71760,2.645502645502651
Lenox,Iowa,44490,18.023660403618646
Webber,Kansas,76250,0.0
Centralia,Kansas,12425,2.6974951830443183
Scandia,Kansas,63350,0.4405286343612369
Clay Center,Kansas,13625,2.2603079980129115
Sterling,Kansas,68200,8.936825885978427
Mildred,Kansas,46500,0.0
La Cygne,Kansas,37575,9.10623946037099
Macksville,Kansas,43850,10.599999999999998
Linn Valley,Kansas,41465,2.278820375335122
Cunningham,Kansas,16775,1.985111662531014
Stafford,Kansas,67775,4.579339723109688
Winona,Kansas,80075,7.594936708860756
Circleville,Kansas,13375,20.967741935483875
Rexford,Kansas,59125,5.844155844155841
Gorham,Kansas,27000,5.205479452054796
Osborne,Kansas,53325,5.65079365079365
Latimer,Kansas,38800,54.83870967741935
Edgerton,Kansas,19825,6.363105662580271
Gardner,Kansas,25425,12.495354886659237
Herndon,Kansas,31475,0.0
Dighton,Kansas,18050,3.7800687285223344
Horace,Kansas,33150,8.750000000000002
Goessel,Kansas,26750,0.9389671361502372
Ramona,Kansas,58375,0.0
Udall,Kansas,71950,8.057553956834528
Gypsum,Kansas,29250,15.732758620689658
New Cambria,Kansas,50300,0.0
Abilene,Kansas,00125,5.611442942470923
Carlton,Kansas,10675,0.0
Hepler,Kansas,31375,4.430379746835444
Walnut,Kansas,74950,11.475409836065575
Bel Aire,Kansas,05337,19.776024433698147
Lawrence,Kansas,38900,20.197366373003767
Lost Springs,Kansas,42825,7.826086956521738
Burden,Kansas,09250,9.609609609609615
Winfield,Kansas,79950,15.523376086057095
Ottawa,Kansas,53550,8.637846655791193
Halstead,Kansas,29600,5.533596837944666
Hesston,Kansas,31600,3.207993689192745
Tonganoxie,Kansas,70800,4.403806680350808
Gaylord,Kansas,26000,7.317073170731703
Toronto,Kansas,71050,5.691056910569103
Wetmore,Kansas,77550,9.9009900990099
Greenleaf,Kansas,28625,10.499999999999998
Haddam,Kansas,29400,0.0
Pennville town,Indiana,58788,2.3480662983425438
Ellettsville town,Indiana,20800,3.5832580548027737
Country Club Heights town,Indiana,15364,0.0
Lapel town,Indiana,42228,1.1450381679389277
River Forest town,Indiana,64728,0.0
Woodlawn Heights town,Indiana,85400,12.643678160919535
Boonville,Indiana,06616,5.8010171646535325
Lynnville town,Indiana,45486,2.347918890074707
Attica,Indiana,02620,3.0560806553245112
Jonesboro,Indiana,38862,5.1764705882352935
Van Buren town,Indiana,78470,1.3498312710911176
Monterey town,Indiana,50616,21.142857142857142
Milltown town,Indiana,49716,0.5931198102016588
Ladoga town,Indiana,40698,2.989771833202204
Linden town,Indiana,44082,3.4782608695652195
Paragon town,Indiana,57870,6.5255731922398645
North Manchester town,Indiana,54954,7.828371278458846
Roann town,Indiana,64998,3.409090909090906
Fort Branch town,Indiana,24250,6.644736842105258
Osgood town,Indiana,57132,2.4581589958158956
Eaton town,Indiana,20080,2.352941176470591
Marne,Iowa,49575,1.388888888888884
Dickens,Iowa,21360,14.622641509433965
Moulton,Iowa,54390,2.7732463295269127
Unionville,Iowa,79680,6.976744186046513
Clinton,Iowa,14430,9.623858986465217
Goose Lake,Iowa,31665,5.797101449275366
Welton,Iowa,83370,0.7518796992481258
Charles City,Iowa,12765,10.600324499729584
Dyersville,Iowa,23115,4.576271186440673
Sageville,Iowa,69690,5.454545454545457
Truesdale,Iowa,79095,0.0
Monona,Iowa,53310,2.50764525993884
Volga,Iowa,81345,0.0
Dedham,Iowa,19450,0.0
Floris,Iowa,27975,11.398963730569944
Wiota,Iowa,86610,6.896551724137934
Dumont,Iowa,22620,0.4991680532445919
Readlyn,Iowa,65910,0.38461538461538325
Linden,Iowa,45390,3.409090909090906
Redfield,Iowa,66045,1.9292604501607746
Garrison,Iowa,30000,0.8152173913043459
Harris,Iowa,34635,5.035971223021585
Forest City,Iowa,28380,10.437881873727084
Ossian,Iowa,59970,1.4851485148514865
Nemaha,Iowa,55515,3.4482758620689613
Cedar Falls,Iowa,11755,9.003733255252177
Lake Panorama,Iowa,42575,0.8139534883720878
Little Cedar,Iowa,45705,0.0
Loveland,Iowa,46785,
Meyer,Iowa,51510,0.0
Middle Amana,Iowa,51600,6.169665809768643
Miller,Iowa,52140,0.0
Mineola,Iowa,52635,0.0
Mona,Iowa,53085,0.0
New Haven,Iowa,56190,0.0
Otranto,Iowa,60285,
Percival,Iowa,62175,43.13725490196079
Portland,Iowa,64155,0.0
Venedy village,Illinois,77408,22.009569377990434
Alsip village,Illinois,01010,33.35611397329408
Broadview village,Illinois,08446,80.30947775628627
Creve Coeur village,Illinois,17549,4.181853059658547
Pekin,Illinois,58447,4.859039152408206
Spring Valley,Illinois,72156,14.4744399770247
Scales Mound village,Illinois,67925,4.845814977973573
Broadwell village,Illinois,08472,2.285714285714291
Elkhart village,Illinois,23269,3.734439834024894
Gifford village,Illinois,29145,2.5396825396825418
Bourbonnais village,Illinois,07471,15.46328804762631
Beach Park village,Illinois,04303,33.49518245960093
Gurnee village,Illinois,32018,27.263538847771507
Gages Lake,Illinois,28248,15.126463930715484
Payson village,Illinois,58265,0.0
Fisher village,Illinois,26194,3.0519790176442574
Lake Forest,Illinois,41105,12.475877536118496
North Barrington village,Illinois,53455,9.154929577464788
Fox Lake Hills,Illinois,27455,3.992740471869327
Highwood,Illinois,34865,26.817325800376647
Easton village,Illinois,22151,0.6472491909385147
Havana,Illinois,33513,1.8767594619956252
Manito village,Illinois,46383,3.390914907229692
Red Bud,Illinois,63043,2.4300649901102034
Steeleville village,Illinois,72468,6.682577565632464
Anna,Illinois,01543,9.534050179211473
Louisville village,Illinois,44927,6.291706387035267
Sibley village,Illinois,69810,1.403508771929829
Worden village,Illinois,83505,5.567010309278353
Granite City,Illinois,30926,15.34321263805396
Hartford village,Illinois,33279,0.766703176341732
Troy,Illinois,76199,5.930727554179571
Cordova village,Illinois,16366,1.7287234042553168
Ipava village,Illinois,37647,5.421686746987953
Rose Hill village,Illinois,65754,6.593406593406592
Russellville village,Illinois,66404,10.526315789473683
Forreston village,Illinois,27065,3.1633311814073584
Muddy village,Illinois,51271,0.0
Ashley,Illinois,02531,7.829181494661919
Centralia,Illinois,12164,16.000323729362254
Irvington village,Illinois,37777,3.749999999999998
Candlewick Lake,Illinois,10936,9.35783692437685
Norwood village,Illinois,54404,7.246376811594201
Leonore village,Illinois,42912,0.0
Kinmundy,Illinois,40117,3.518728717366626
Lebanon,Illinois,42496,19.714803078315978
Northlake,Illinois,53871,32.115541090317336
Bridgeport,Illinois,08186,0.5747126436781658
Byron,Illinois,10240,5.123234561063416
Berwyn,Illinois,05573,48.854837836374465
Gilberts village,Illinois,29171,29.029783970343857
Davis village,Illinois,18706,1.0889292196007205
Stockton village,Illinois,72780,2.53443526170799
Nebo village,Illinois,51882,1.5151515151515138
Knoxville,Illinois,40416,2.5404157043879882
Saunemin village,Illinois,67795,6.0975609756097615
Country Club Hills,Illinois,16691,92.7437641723356
North Decatur,Georgia,56112,29.11801688521646
Scottdale,Georgia,69392,57.83195020746887
Whitemarsh Island,Georgia,82636,11.156245466415204
Woodbine,Georgia,83868,52.73243435060326
Roopville town,Georgia,66696,12.878787878787879
Villa Rica,Georgia,79528,52.852130977130976
Wilmington Island,Georgia,83168,11.374257925982068
Adel,Georgia,00576,54.11230856494611
Roberta,Georgia,65856,41.51309408341416
Chester town,Georgia,15900,67.84015223596575
Vienna,Georgia,79444,80.78602620087337
Claxton,Georgia,16600,52.570356472795496
Hagan,Georgia,36024,32.810047095761384
Mountain Park,Georgia,53172,6.471494607087824
Nelson,Georgia,54572,9.489993544222076
Acworth,Georgia,00408,36.80216561640188
Marietta,Georgia,49756,44.81534090909091
Smyrna,Georgia,71492,51.23871472239993
Dooling town,Georgia,23480,74.83443708609272
Austell,Georgia,04252,58.25121443442054
Mableton,Georgia,48288,55.81748499529973
Canon,Georgia,12932,33.00099700897307
Lavonia,Georgia,45460,29.529652351738246
Siloam town,Georgia,70932,75.1497005988024
Swainsboro,Georgia,74964,65.57598702001081
Greensboro,Georgia,34876,69.30218628331836
Jackson,Georgia,41596,47.263386682473815
Offerman,Georgia,57568,24.55089820359282
Vidette,Georgia,79416,24.630541871921185
Atlanta,Georgia,04000,59.096563011456624
Surrency town,Georgia,74852,37.202380952380956
Bogart town,Georgia,09068,22.70833333333333
Bluffton town,Georgia,08956,24.29906542056075
Gibson,Georgia,32748,27.38780207134638
Homer town,Georgia,39720,8.353221957040569
Ambrose,Georgia,02060,10.526315789473683
Deenwood,Georgia,22080,31.523846452113226
Duluth,Georgia,24600,57.6983316309159
Loganville,Georgia,47196,40.71606994171524
Hapeville,Georgia,36472,57.22974000304091
Riverdale,Georgia,65464,92.97626054541888
Climax,Georgia,16908,41.871921182266014
Douglasville,Georgia,23900,68.77344790027836
Dowell village,Illinois,20565,2.336448598130836
Murphysboro,Illinois,51453,23.03725667139358
Vergennes village,Illinois,77525,1.3333333333333308
West Peoria,Illinois,80736,23.046445080343382
Tallula village,Illinois,74379,0.3913894324853229
Lenzburg village,Illinois,42860,0.0
Summerfield village,Illinois,73547,1.9607843137254943
Carlyle,Illinois,11228,4.374815252734255
Germantown village,Illinois,29041,3.1974420463629083
Roberts village,Illinois,64655,5.4123711340206215
Vernon village,Illinois,77681,1.0869565217391353
Homer Glen village,Illinois,35835,6.038549121665582
Green Oaks village,Illinois,31446,14.534581383255329
Mount Morris village,Illinois,50998,2.301387137452715
Harrisburg,Illinois,33136,11.174116077384921
Country Club,Florida,14895,18.387499752136584
Kendall West,Florida,36121,7.912471053521708
Key Biscayne village,Florida,36300,3.3681765389082408
Miami Shores village,Florida,45175,29.763839755234724
South Miami Heights,Florida,67575,22.928958215469166
Wahneta,Florida,74775,6.108597285067874
Jan Phyl Village,Florida,35300,26.78852820674441
Kathleen,Florida,35950,5.394778232148479
Loughman,Florida,41400,25.308424391963346
Caryville town,Florida,10975,22.3463687150838
East Lake-Orient Park,Florida,19212,56.48469978872759
Keystone,Florida,36462,15.682736437453414
Lutz,Florida,41775,13.52822127276816
Palm River-Clair Mel,Florida,54387,45.16859587317564
Plant City,Florida,57550,27.809391981954267
Riverview,Florida,60950,32.46869034382932
Westchase,Florida,76062,18.810349872507626
Boynton Beach,Florida,07875,36.660506039150356
Briny Breezes town,Florida,08575,0.28248587570621764
Wekiwa Springs,Florida,75725,11.22830894862198
Glen St. Mary town,Florida,26075,27.169274537695586
Nassau Village-Ratliff,Florida,47787,1.8329514684440773
The Villages,Florida,71625,1.9969258680643032
Silver Springs Shores,Florida,66175,37.448787509688856
Indian Harbour Beach,Florida,33450,10.472255017709564
Jacob City,Florida,35200,96.70781893004116
Warrington,Florida,75200,27.510278029405622
Bascom town,Florida,03725,0.0
Grand Ridge town,Florida,27175,19.441210710128054
Eglin AFB,Florida,20050,34.479553903345725
Wright,Florida,78800,34.717296056749426
Sanford,Florida,63650,43.9497487437186
Ponce de Leon town,Florida,58175,1.6064257028112428
Gifford,Florida,25925,51.75112129019945
Roseland,Florida,61875,7.001321003963012
North Weeki Wachee,Florida,49905,8.497208060208795
East Lake,Florida,19206,9.829338804439057
Indian Rocks Beach,Florida,33625,2.5218006127739834
Madeira Beach,Florida,42400,1.9534883720930263
Seminole,Florida,64975,9.76041164174305
Greensboro town,Florida,27550,45.714285714285715
Mayo town,Florida,43575,61.337209302325576
Holden Heights,Florida,31025,28.656631638738993
Lake Buena Vista,Florida,37625,0.0
Lawtey,Florida,39700,48.48178137651822
Alva,Florida,01125,11.382113821138207
Matlacha Isles-Matlacha Shores,Florida,43484,3.90625
North Fort Myers,Florida,49350,7.516951133972416
Land O' Lakes,Florida,39200,16.422806560791457
Odessa,Florida,51100,20.159283225485314
St. Leo town,Florida,62775,31.2807881773399
Carnesville,Georgia,13352,18.940397350993376
Franklin Springs,Georgia,31320,14.431673052362704
Commerce,Georgia,19112,24.876057159521725
Lone Oak town,Georgia,47252,15.555555555555555
Arnoldsville,Georgia,03124,11.05527638190955
Molena,Georgia,52108,25.267665952890795
Fairplay town,Colorado,25610,7.499999999999996
Brookside town,Colorado,09115,0.462962962962965
Dacono,Colorado,19080,7.535236718467653
Severance town,Colorado,69150,5.500526870389888
Haswell town,Colorado,34740,0.0
Piedra,Colorado,58960,0.0
Pine Brook Hill,Colorado,59240,13.08108108108108
Portland,Colorado,60765,4.3010752688172005
Redstone,Colorado,63650,0.0
Redvale,Colorado,63705,5.434782608695654
Rock Creek Park,Colorado,64870,0.0
Rollinsville,Colorado,65685,26.199261992619927
Bethune town,Colorado,06530,9.178743961352653
Edgewater,Colorado,23135,11.805555555555557
Merino town,Colorado,50040,13.733905579399142
Penrose,Colorado,58400,3.2630191166776568
Jamestown town,Colorado,39195,2.4752475247524774
Arriba town,Colorado,03235,7.065217391304346
Pagosa Springs town,Colorado,56860,35.24550315994166
Byers,Colorado,10985,7.366071428571431
La Junta,Colorado,42110,13.158276512403887
Salt Creek,Colorado,67445,37.76223776223776
Vail town,Colorado,80040,2.3361927359007106
Craig,Colorado,17760,7.067652329749108
Collbran town,Colorado,15605,12.06611570247934
Stratmoor,Colorado,74430,23.118445404071565
Gunbarrel,Colorado,33502,5.626347774946094
Columbine,Colorado,16110,6.485867677246171
Mancos town,Colorado,48115,5.285802089735714
El Jebel,Colorado,23795,18.814814814814817
Genoa town,Colorado,29680,4.61538461538461
Granby town,Colorado,31605,2.3050514958312895
Lafayette,Colorado,41835,11.324890404286414
Westminster,Colorado,83835,15.042226589472563
Ramah town,Colorado,62660,9.589041095890416
Wheat Ridge,Colorado,84440,9.58475631164023
Rico town,Colorado,64090,2.564102564102566
Leadville North,Colorado,44375,14.839572192513373
Lake City town,Colorado,42330,10.550458715596333
Timnath town,Colorado,77510,4.027617951668583
Wellington town,Colorado,83230,5.974978429680755
Flagler town,Colorado,26765,1.5086206896551713
Kim town,Colorado,40570,2.5974025974025983
Grand Junction,Colorado,31660,7.226644323418519
Redlands,Colorado,63375,3.833428408442674
Carbondale town,Colorado,12045,27.72291820191599
Larkspur town,Colorado,43550,4.67625899280576
Louviers,Colorado,46410,23.809523809523814
Parker town,Colorado,57630,12.255298793052694
Monte Vista,Colorado,51635,3.969208563868176
Oak Creek town,Colorado,55155,7.090719499478626
Blue River town,Colorado,07410,2.60736196319018
Westcliffe town,Colorado,83450,5.978260869565222
Akron town,Colorado,00925,5.718475073313778
Ordway town,Colorado,56145,10.526315789473683
Eagle town,Colorado,22200,5.950991831971997
Minturn town,Colorado,50920,4.087193460490468
Florence,Colorado,27040,3.359835855347526
Inger,Minnesota,30950,100.0
Lake George,Minnesota,34370,5.415162454873645
Lansing,Minnesota,35558,0.0
Lutsen,Minnesota,38546,7.9812206572769995
Mancelona village,Michigan,50620,10.673443456162646
Barton Hills village,Michigan,05660,14.327485380116956
Saline,Michigan,71140,8.38828234785428
Quincy village,Michigan,66640,3.3197831978319825
Cement City village,Michigan,14260,3.526970954356845
Harrison,Michigan,36800,6.386213887480996
Harbor Springs,Michigan,36560,8.549222797927458
Mackinaw City village,Michigan,50320,19.254658385093173
Michigan Center,Michigan,53580,2.4598707525536834
Napoleon,Michigan,56620,1.538461538461533
Port Sanilac village,Michigan,65900,0.5067567567567544
Honor village,Michigan,39080,11.711711711711715
Bessemer,Michigan,07960,2.98013245033113
Midland,Michigan,53780,10.090648854961836
Sanford village,Michigan,71560,1.2642225031605614
